Cross 1, Cross 2, Cross 3, Cross 4, Cross 5, Cross 6
182,117,71,111,60,131
182,107,75,98,55,139
155,121,75,146,53,156
166,93,66,133,45,145
148,110,87,130,70,127
186,107,80,124,58,121
158,108,93,124,67,157
166,122,79,152,58,176
169,120,83,137,73,126
159,114,77,140,77,187
156,109,87,146,83,135
160,94,97,90,95,159
128,109,73,148,73,157
153,107,82,115,71,138
157,93,70,122,54,123
111,92,66,98,57,111
131,77,64,83,54,146
163,104,66,126,61,126
139,104,59,110,44,117
128,87,55,115,55,113
142,78,60,102,49,129
156,88,65,97,36,128
137,82,53,104,36,126
158,117,69,115,59,123
152,87,75,116,52,125
150,111,67,111,60,123
150,111,78,108,56,141
141,108,72,143,57,152
173,100,79,113,64,137
167,130,82,144,59,149
174,129,87,156,66,177
170,139,98,140,84,161
167,127,79,155,79,139
180,125,91,177,68,180
203,140,90,162,70,157
197,153,78,130,61,176
193,131,86,151,76,120
166,123,80,157,67,154
176,131,88,146,61,139
161,116,96,124,64,158
156,121,75,133,53,172
180,117,72,142,46,189
192,135,86,143,59,149
163,128,68,149,55,149
148,123,70,128,52,114
149,129,97,137,61,177
183,130,74,159,62,185
194,122,85,123,56,131
177,137,87,131,38,123
170,136,82,154,75,163
171,100,71,134,61,139
159,124,88,126,58,137
178,113,80,134,44,148
180,121,73,143,59,174
165,114,91,144,67,151
182,122,86,141,49,161
171,112,68,129,53,147
172,122,77,154,56,151
171,117,80,133,52,171
169,132,84,157,74,193
177,138,85,155,65,158
176,127,88,134,61,155
194,125,83,129,70,163
162,108,74,144,68,167
199,136,78,141,58,179
167,107,82,158,61,186
154,119,61,131,42,150
191,121,74,137,68,149
192,132,92,134,56,143
181,131,77,139,71,163
188,122,81,148,51,178
223,119,68,158,67,170
198,132,80,157,58,158
201,137,89,147,70,153
208,155,96,150,66,152
248,184,97,185,65,175
255,204,90,228,67,155
248,194,113,229,111,125
263,208,113,234,94,207
257,145,103,230,105,188
251,135,98,194,84,146
279,126,111,195,92,181
213,113,112,213,117,185
244,99,118,126,137,179
209,110,152,140,142,183
185,105,133,135,127,216
137,111,131,115,136,196
114,96,108,123,127,183
91,64,96,87,110,173
46,89,84,90,109,165
64,48,77,65,110,143
174,90,98,191,107,154
190,104,72,191,92,159
185,93,75,189,95,171
189,111,87,228,93,166
201,95,57,212,61,145
177,96,64,161,82,156
166,90,68,185,68,169
134,103,46,182,71,125
195,71,55,160,57,128
208,83,62,160,77,124
216,95,68,141,71,142
197,95,57,176,72,139
189,94,61,177,71,166
215,88,63,163,86,151
194,90,71,160,84,156
199,120,78,199,80,162
192,100,73,187,91,115
169,74,67,163,84,146
204,70,59,135,69,154
175,105,58,169,86,175
167,67,57,153,49,154
176,85,42,123,54,139
197,97,77,158,75,136
244,109,55,194,94,162
176,82,70,194,98,137
212,88,69,176,89,155
191,74,73,180,98,147
215,84,66,169,104,165
185,83,88,197,97,150
208,92,75,162,76,152
165,85,78,170,86,171
186,76,60,167,82,176
154,77,75,168,79,130
175,90,69,169,74,125
167,89,69,115,86,129
159,72,49,136,59,146
151,59,55,186,66,148
146,63,56,118,70,153
132,69,62,93,82,135
153,65,46,136,69,137
121,52,53,133,50,139
144,61,50,114,56,110
119,63,41,89,51,119
125,54,57,107,56,131
132,62,50,95,50,124
100,46,41,85,40,114
99,37,36,77,49,135
95,45,34,64,60,97
93,41,29,61,44,76
104,37,41,86,36,96
95,39,43,69,39,91
135,50,36,100,49,103
90,57,37,93,52,119
79,40,43,86,58,103
72,45,35,105,64,117
95,49,40,64,52,101
153,52,43,101,57,84
101,46,44,80,36,96
72,34,41,46,38,74
70,21,37,49,34,70
67,32,19,40,42,64
68,28,26,60,31,74
89,26,17,54,34,59
82,29,22,46,24,65
66,30,19,55,32,60
65,32,17,40,25,65
81,18,18,43,23,55
52,26,18,37,25,58
51,13,19,38,14,39
46,22,9,37,23,58
36,21,17,31,17,32
48,19,12,37,23,40
35,22,11,27,15,33
38,11,19,22,21,32
40,15,12,23,19,43
33,20,8,34,21,35
28,15,12,23,22,42
22,12,14,16,16,18
12,12,7,20,10,37
21,14,13,20,19,16
19,11,7,22,10,21
15,1,6,14,18,32
27,16,14,14,16,23
18,11,7,17,10,27
23,10,9,17,17,22
10,13,5,12,12,28
5,3,2,5,12,10
21,9,7,14,13,20
18,8,11,15,12,26
14,13,7,12,15,25
16,9,13,23,20,17
9,4,7,4,16,27
14,6,9,11,10,19
17,8,4,18,11,19
9,7,8,12,20,16
13,8,9,8,9,13
13,12,5,5,17,15
6,20,3,7,7,17
12,29,9,9,11,14
5,5,6,12,12,15
16,10,7,15,11,17
14,12,11,9,8,15
9,22,7,13,6,24
14,16,8,13,12,18
6,3,6,8,10,19
10,5,4,10,10,19
7,7,3,10,15,19
11,5,9,10,10,27
6,10,10,7,18,16
10,11,8,9,9,18
10,15,6,12,12,18
6,14,6,5,9,11
6,2,5,6,9,18
11,7,3,7,15,13
13,2,1,8,5,18
9,5,12,5,13,12
6,8,6,7,18,22
12,5,6,11,8,17
11,6,6,5,7,10
14,1,3,9,3,13
8,4,2,1,9,12
18,10,4,14,11,11
11,1,11,7,10,10
9,8,8,11,10,12
12,4,2,4,6,19
18,2,2,12,9,18
18,1,3,10,8,15
10,12,4,11,10,8
19,4,8,7,2,15
17,9,5,14,7,20
25,9,6,11,7,13
12,7,11,17,4,17
13,6,12,7,10,25
26,8,11,13,5,18
19,7,11,15,7,23
35,9,16,19,10,35
33,15,20,16,6,28
35,14,19,11,5,31
55,21,30,29,10,32
52,16,27,26,12,38
62,13,31,25,16,49
81,36,29,48,11,49
85,25,32,46,19,56
76,21,45,51,23,48
97,24,40,45,15,59
96,29,39,58,19,70
101,23,46,47,37,77
112,30,59,53,40,68
121,31,56,74,29,89
144,50,49,68,37,73
148,45,72,76,41,105
177,53,57,82,33,103
193,63,60,98,43,90
209,91,82,101,61,110
234,126,96,159,64,114
220,90,105,158,84,135
272,123,147,188,131,129
287,156,140,168,109,148
276,164,157,218,129,190
295,187,177,248,169,200
317,180,163,198,171,188
309,202,178,249,169,181
273,196,178,243,164,183
298,193,167,257,170,208
291,206,174,271,166,220
281,197,176,214,120,217
275,155,174,214,143,204
273,145,142,227,136,176
276,114,142,189,123,184
206,133,142,182,118,145
248,133,125,174,110,182
237,121,113,157,99,199
193,87,102,158,74,189
185,90,80,139,80,158
216,111,116,136,88,189
236,106,86,163,88,192
200,108,90,157,67,204
240,123,85,191,59,193
225,109,74,132,55,151
181,77,78,161,66,165
187,89,96,123,79,151
194,109,84,158,71,181
182,67,80,135,65,162
190,96,85,130,54,156
207,86,88,130,58,171
208,104,74,123,51,166
216,94,94,144,53,168
175,89,87,142,77,171
199,70,70,131,56,176
178,100,77,134,52,157
192,101,87,112,63,143
174,78,76,137,51,167
157,95,80,122,51,147
146,67,84,130,69,176
170,81,66,116,31,120
169,88,75,100,61,128
187,81,89,131,61,164
143,63,62,112,43,147
179,85,74,126,67,125
131,68,81,113,72,124
173,101,71,114,62,156
154,87,84,141,62,144
175,101,61,146,57,160
164,78,89,124,67,139
196,99,86,154,73,123
167,88,83,135,69,127
162,94,100,135,76,154
155,77,73,163,85,144
148,82,75,140,52,159
143,78,79,114,69,134
166,71,71,77,71,164
136,93,74,162,55,162
142,62,87,113,66,115
146,82,67,110,58,135
139,70,73,104,46,115
148,63,64,90,42,112
136,77,64,115,51,143
131,65,61,104,46,96
138,71,57,116,58,124
151,71,54,119,43,136
139,76,71,92,58,140
152,62,73,104,60,130
141,63,73,121,50,118
161,69,65,111,60,129
135,92,89,133,53,147
148,85,103,108,57,139
171,76,115,134,75,148
144,104,97,148,70,143
162,96,92,158,81,147
207,106,93,149,67,175
230,121,104,156,75,145
225,101,98,172,64,159
196,105,90,204,47,157
232,129,88,215,64,173
241,118,83,173,65,181
258,112,87,209,61,162
216,108,71,211,60,142
238,117,82,223,57,162
238,129,83,189,80,174
225,117,80,209,61,129
183,97,89,217,71,180
209,92,95,151,69,147
205,99,90,159,61,139
194,89,76,129,53,152
200,114,77,156,54,153
180,114,70,130,62,142
183,136,91,136,75,162
173,114,76,141,64,159
182,132,92,128,57,163
165,142,77,148,68,163
156,96,116,116,61,154
162,119,91,134,64,139
187,152,85,149,59,154
160,105,87,160,74,164
180,127,91,146,55,159
182,116,68,110,63,174
192,148,80,154,60,182
197,108,68,141,53,176
165,135,72,128,50,145
157,125,70,148,49,189
156,125,82,139,62,130
193,120,84,129,62,143
177,125,88,115,66,160
187,109,84,123,64,160
204,124,78,123,70,167
194,131,81,177,60,150
203,142,63,165,60,165
186,136,100,159,61,138
190,122,95,142,49,142
201,109,88,114,83,198
212,134,78,129,64,199
174,130,76,142,68,178
184,130,79,126,66,155
207,137,83,161,93,178
284,150,106,182,101,182
256,170,122,196,106,175
228,171,96,169,85,184
221,119,87,167,85,191
239,159,97,199,105,166
199,170,112,215,111,153
229,177,120,245,148,214
212,160,116,226,150,227
293,145,123,213,119,183
230,171,120,214,145,186
255,153,85,199,119,195
235,147,95,180,104,187
217,116,108,177,104,168
212,105,105,167,118,174
206,89,114,172,113,207
201,96,89,176,92,148
177,95,94,173,79,171
181,87,105,137,79,156
190,97,82,124,77,154
184,91,79,142,72,126
155,67,72,157,84,146
201,82,77,119,84,185
178,84,66,120,66,138
195,104,67,158,69,211
187,80,79,155,77,163
206,81,61,118,73,172
172,90,75,100,63,154
174,74,84,121,82,166
189,97,81,162,67,162
182,82,65,134,51,160
210,83,72,138,68,152
192,64,76,145,56,142
194,75,70,134,62,142
215,114,64,142,65,138
199,120,69,142,76,144
213,102,82,150,70,114
223,92,88,178,105,159
232,111,82,175,111,156
225,84,86,182,84,183
234,103,96,194,122,169
200,104,78,194,109,195
192,106,71,161,110,174
209,87,75,143,76,203
185,92,75,178,102,203
161,91,62,193,101,163
174,95,82,143,80,229
198,87,66,152,113,222
143,73,56,142,100,157
174,53,67,124,65,154
161,50,70,112,59,127
118,56,65,114,52,140
146,66,48,107,48,138
122,53,62,123,66,157
120,60,60,106,67,154
100,68,52,106,43,129
121,54,32,104,46,135
123,54,65,105,58,150
118,44,42,85,64,117
116,51,57,92,64,140
115,51,44,106,46,168
123,60,44,89,59,123
97,40,44,73,46,136
120,47,52,94,53,145
116,42,49,74,51,146
119,54,36,79,53,146
118,65,65,127,72,138
120,66,62,101,75,140
101,43,72,101,82,179
99,47,51,91,66,133
103,57,57,92,68,152
88,57,44,95,52,159
75,32,39,62,52,82
63,32,39,54,39,110
117,41,34,69,38,88
72,36,43,57,41,80
63,31,19,49,30,67
96,27,39,54,45,77
50,21,23,36,31,87
49,24,30,52,39,69
38,19,21,30,29,68
38,26,24,34,24,65
41,17,22,34,37,65
40,21,25,38,38,48
20,12,11,18,14,50
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,11,0,23,50
22,15,35,26,27,43
27,11,10,22,20,26
30,9,13,16,21,37
17,7,8,17,14,28
21,9,7,21,14,37
25,14,6,22,10,28
20,15,8,24,12,30
30,9,15,23,22,34
9,7,5,10,13,26
16,10,6,18,7,22
18,8,8,15,18,32
5,3,4,8,5,17
12,5,4,10,17,20
11,4,7,12,14,28
14,11,12,18,18,23
15,5,11,17,11,28
15,8,7,10,12,21
20,14,5,14,17,11
10,7,6,9,11,25
12,4,8,15,15,14
17,8,4,7,8,19
12,6,8,11,7,12
14,8,5,11,15,17
15,4,8,9,13,23
17,5,4,3,11,16
9,4,4,13,18,16
7,3,3,15,14,19
20,5,10,9,21,21
14,3,7,16,6,25
10,2,7,6,11,21
7,6,6,6,22,14
11,5,3,6,12,18
8,2,4,2,14,14
7,1,9,5,12,18
8,1,4,5,7,16
12,7,3,8,12,14
13,5,6,4,11,18
8,7,11,11,22,16
17,3,9,9,8,18
16,5,7,9,15,20
10,1,5,7,15,14
8,3,2,6,8,21
9,5,6,6,11,10
10,7,4,9,8,16
13,3,4,9,11,12
14,4,7,7,13,10
6,6,8,9,12,10
15,5,5,5,10,10
18,6,4,7,11,17
13,3,3,12,10,16
11,7,12,5,8,21
17,7,3,12,10,13
12,4,3,6,9,17
13,6,7,8,4,19
18,7,4,10,10,11
17,3,12,7,6,15
14,5,8,6,7,20
24,7,8,16,2,22
12,6,18,9,4,15
24,9,10,12,9,25
43,10,11,15,5,25
31,13,18,14,10,27
40,18,22,17,6,43
43,18,25,18,7,28
47,23,22,24,15,43
63,33,27,45,10,46
72,30,30,29,17,63
92,41,38,53,18,59
84,38,42,49,22,63
88,50,45,44,21,72
97,50,43,58,22,82
120,36,48,51,27,59
122,50,53,48,33,86
123,76,48,76,38,69
130,48,54,80,33,84
143,67,63,75,52,79
170,76,77,90,37,85
228,119,88,113,53,108
199,132,90,138,60,116
211,106,97,124,69,115
233,152,114,117,81,143
240,131,90,172,91,130
44,1,36,14,20,74
262,191,154,211,151,176
293,220,161,257,166,176
342,254,178,256,149,203
330,217,165,230,158,212
271,285,182,205,163,206
277,224,187,224,171,200
253,245,178,248,170,229
271,178,151,177,133,179
269,184,162,224,155,195
275,216,154,200,125,199
264,184,174,244,137,209
252,152,132,175,114,164
217,175,126,185,115,178
238,159,112,160,67,146
243,131,95,167,86,196
223,153,82,181,79,162
233,142,88,130,69,159
196,113,92,136,83,155
203,146,93,162,72,163
188,121,90,146,77,146
210,113,86,154,76,166
196,135,101,151,59,170
225,139,104,123,71,146
200,108,86,142,61,183
205,135,92,169,63,176
224,125,70,145,57,146
214,135,92,142,75,170
203,114,59,111,49,157
189,87,77,128,61,171
210,144,97,140,58,127
189,107,53,146,52,145
172,127,81,140,60,181
181,127,81,113,62,170
168,91,76,146,59,175
170,119,90,122,61,139
170,128,79,152,67,171
177,136,67,123,51,137
150,102,76,97,64,135
202,112,73,132,43,114
162,108,82,121,56,135
153,108,76,127,48,129
144,104,72,129,62,153
160,113,86,111,60,134
191,122,87,128,61,110
157,133,75,156,62,149
158,84,71,125,64,143
139,128,67,126,72,129
158,114,91,127,75,120
153,108,97,137,78,129
150,119,89,159,75,165
196,121,86,153,67,136
134,110,76,131,84,141
142,104,85,97,61,112
143,86,73,106,67,115
188,107,78,132,60,127
158,91,70,91,54,127
150,98,75,125,46,119
146,71,69,108,53,129
113,115,70,91,57,107
156,94,63,115,39,140
166,92,62,126,58,113
140,86,85,109,62,153
154,103,80,104,63,157
151,103,82,109,50,137
159,96,59,120,61,127
165,123,76,117,71,117
167,103,76,135,63,140
167,102,78,112,57,168
190,148,92,131,68,170
180,127,92,150,79,163
162,126,102,163,86,138
146,135,115,162,88,154
178,153,92,149,84,168
178,113,88,125,50,143
158,101,99,149,86,139
187,139,98,174,58,173
182,149,88,143,71,159
163,131,111,146,67,163
187,107,75,145,74,171
162,118,75,139,69,167
174,120,88,128,74,155
173,126,76,142,57,179
195,115,100,157,47,137
171,97,83,145,67,165
182,80,89,142,76,195
167,93,80,129,53,166
190,102,89,138,84,164
193,88,78,149,73,153
158,58,66,120,53,155
166,96,80,103,47,165
165,123,95,146,53,180
200,101,79,149,71,168
202,150,96,144,57,159
198,149,79,155,60,140
185,129,82,147,56,163
185,144,67,162,71,174
198,129,95,144,55,185
180,135,85,124,60,176
161,132,75,152,53,191
180,86,84,137,60,165
172,100,55,115,81,149
164,128,116,169,88,164
225,142,91,157,62,157
205,150,87,152,70,125
213,128,78,157,66,195
208,142,77,150,67,171
195,133,87,144,63,150
191,152,80,150,88,172
185,141,100,185,68,171
209,175,94,197,70,145
228,217,97,227,68,188
253,134,61,204,74,205
234,218,96,175,65,156
235,198,89,211,71,172
223,164,80,199,71,143
246,195,99,222,87,175
294,224,122,225,103,174
283,187,109,252,127,141
320,198,106,230,85,228
278,185,127,225,103,191
274,201,128,258,149,167
253,205,121,237,148,202
298,184,141,232,153,228
292,184,142,250,175,201
248,187,152,215,151,179
265,181,143,241,163,237
262,202,159,232,165,220
249,146,122,238,152,190
250,150,143,198,149,189
242,136,133,254,151,221
254,136,121,239,147,182
221,119,120,201,128,141
188,103,93,180,103,187
192,119,107,167,114,186
231,99,85,175,111,191
182,133,94,204,107,134
217,133,74,180,94,151
184,84,94,147,98,188
195,88,104,119,108,181
236,149,81,179,87,178
0,0,0,0,0,0
201,116,80,115,79,174
228,121,72,183,85,180
197,116,82,179,68,179
165,99,88,127,82,177
203,106,79,125,65,171
180,96,67,149,70,174
224,128,73,140,61,151
199,97,83,120,89,141
204,114,64,125,56,176
172,93,90,131,71,134
166,105,74,120,72,155
219,100,85,107,86,169
219,111,87,188,92,168
202,74,89,160,82,177
207,112,79,149,99,165
196,101,83,130,100,152
182,86,74,163,72,186
187,80,68,121,64,181
177,93,63,137,80,171
163,100,79,121,76,191
187,89,74,138,64,153
172,89,66,115,86,146
178,84,74,126,57,149
186,107,55,77,79,137
167,87,83,138,56,137
180,91,65,134,52,135
167,86,68,101,63,150
171,89,73,99,72,148
140,67,80,141,67,137
143,80,52,114,71,136
116,66,67,92,56,165
154,65,85,91,67,129
147,72,66,94,58,137
140,56,72,105,47,146
124,53,58,84,58,133
130,52,53,89,46,127
108,80,53,94,52,129
116,54,63,66,64,132
112,52,58,76,43,110
111,52,48,91,60,136
119,51,66,104,60,124
119,49,55,73,54,133
110,53,56,77,45,134
100,61,43,114,60,120
147,74,44,84,50,125
121,58,42,82,43,96
91,47,41,69,33,104
95,40,46,59,45,100
94,50,42,49,54,91
77,37,27,63,33,76
85,49,26,56,28,0
47,35,0,59,36,0
54,38,0,43,30,0
53,28,0,39,27,0
30,24,0,36,22,0
30,20,0,28,12,0
49,29,0,36,36,0
43,27,0,33,19,0
46,25,0,29,19,0
29,21,0,41,21,0
23,20,0,24,23,0
35,20,0,21,13,0
21,20,0,28,18,0
28,23,0,27,11,0
27,15,0,22,16,0
40,13,0,24,16,0
27,25,0,13,20,0
13,16,0,26,14,0
22,17,0,16,13,0
22,17,0,16,15,0
18,8,0,10,14,0
29,17,0,18,9,0
11,12,0,16,17,0
24,13,0,20,21,0
15,7,0,14,11,0
4,4,0,7,2,0
18,16,0,22,11,0
9,6,0,13,9,0
18,6,0,13,7,0
18,17,0,9,10,0
21,13,0,10,15,0
20,6,0,8,8,0
14,9,0,15,19,0
14,11,0,12,15,0
15,8,0,12,7,0
21,11,0,13,6,0
12,11,0,13,5,0
10,6,0,13,10,0
11,6,0,9,11,0
18,6,0,12,12,0
13,9,0,16,20,0
19,3,0,5,12,0
19,8,0,9,9,0
15,12,0,6,13,0
16,5,0,10,18,0
7,3,0,16,16,0
10,5,0,12,11,0
13,15,0,16,13,0
15,5,0,10,13,0
13,7,0,7,12,0
7,3,0,11,18,0
16,9,0,4,4,0
8,7,0,4,7,0
9,2,0,5,12,0
4,4,0,11,15,0
8,3,0,9,12,0
9,7,0,10,9,0
12,10,0,10,10,0
9,6,0,15,5,0
10,3,0,5,6,0
16,13,0,13,10,0
10,2,0,3,8,0
20,10,0,9,10,0
24,7,0,1,6,0
12,6,0,9,18,0
12,3,0,11,13,0
17,4,0,6,6,0
15,5,0,11,5,0
24,12,0,5,18,0
15,5,0,16,15,0
18,6,0,6,4,0
22,11,0,10,4,0
27,10,0,14,7,0
5,4,0,6,2,0
22,11,0,9,6,0
36,13,0,12,4,0
35,15,0,15,6,0
31,11,0,17,5,0
51,28,0,31,11,0
58,28,0,38,10,0
69,32,0,41,15,0
85,35,0,26,11,0
84,44,0,49,21,0
104,37,0,41,13,0
102,29,0,56,25,0
99,41,0,45,39,0
122,55,0,69,28,0
118,32,0,46,37,0
124,55,0,74,32,0
154,58,0,71,34,0
166,98,0,86,43,0
187,91,0,103,59,0
205,129,0,156,61,0
224,145,0,141,60,0
239,147,0,142,75,0
248,193,0,166,91,0
244,198,0,209,103,0
257,142,0,255,128,0
230,256,0,228,145,0
213,237,0,230,128,0
303,245,0,240,151,0
289,188,0,271,152,0
250,249,0,208,170,0
250,205,0,207,175,0
290,302,0,224,156,0
238,219,0,244,124,0
230,175,0,186,96,0
204,146,0,155,137,0
240,206,0,199,122,0
214,186,0,167,27,0
208,169,0,181,141,0
175,158,0,162,80,0
183,115,0,150,64,0
215,162,0,179,87,0
210,135,0,157,86,0
222,140,0,151,77,0
182,145,0,173,60,0
195,160,0,178,73,0
217,137,0,148,64,0
221,161,0,194,75,0
229,135,0,158,65,0
198,129,0,163,62,0
209,123,0,159,64,0
202,129,0,140,55,0
209,135,0,151,62,0
153,74,0,86,49,0
242,158,0,178,58,0
241,177,0,190,63,0
272,168,0,180,67,0
247,176,0,171,68,0
229,155,0,177,62,0
220,133,0,158,56,0
178,122,0,145,65,0
176,123,0,152,55,0
155,139,0,143,61,0
184,136,0,128,62,0
167,120,0,139,43,0
128,114,0,135,50,0
155,114,0,143,43,0
171,133,0,147,60,0
170,141,0,129,57,0
169,139,0,169,80,0
173,131,0,166,71,0
195,168,0,176,54,0
200,166,0,169,77,0
189,166,0,184,78,0
172,121,0,172,88,0
162,127,0,146,65,0
168,121,0,132,75,0
143,114,0,137,73,0
120,82,0,101,70,0
133,104,0,116,56,0
145,93,0,98,46,0
124,85,0,125,49,0
141,84,0,115,41,0
144,99,0,93,55,0
146,88,0,111,47,0
118,64,0,79,47,0
144,86,0,102,49,0
146,111,0,105,62,0
148,97,0,111,53,0
157,108,0,115,61,0
180,128,0,134,44,0
146,105,52,125,50,0
144,102,75,131,61,0
160,117,92,121,67,0
161,146,95,155,81,0
185,142,73,155,66,0
153,163,92,192,70,0
183,137,88,162,54,0
177,149,85,134,50,0
151,113,86,148,51,0
209,133,90,168,78,0
172,118,76,134,58,0
172,133,89,144,75,0
190,132,74,151,74,0
186,144,103,145,74,4
168,150,71,172,60,144
167,126,77,130,48,145
191,141,76,161,48,126
157,168,69,175,59,115
181,132,75,158,47,119
136,110,77,139,53,137
171,121,54,122,51,127
156,130,69,170,53,157
153,117,70,136,49,178
140,108,66,104,46,114
153,117,77,136,57,158
143,92,77,135,67,148
146,90,68,121,39,158
158,117,63,114,56,142
184,124,75,141,48,154
147,106,59,135,54,152
179,102,60,124,62,156
154,93,79,108,46,143
148,123,71,133,54,154
173,108,79,127,57,159
173,105,80,114,44,160
177,99,81,134,53,155
158,116,67,122,52,196
165,88,80,139,66,184
151,87,70,102,51,157
158,82,73,150,60,151
173,118,67,118,61,145
226,129,81,140,65,127
176,147,66,173,61,170
193,118,85,153,67,188
210,155,76,184,44,148
173,136,76,126,71,154
194,144,78,161,63,168
174,146,83,147,65,174
206,131,77,175,62,147
229,131,83,186,73,140
282,148,106,234,88,170
254,124,114,184,115,180
257,134,73,220,73,134
248,155,128,190,96,182
259,140,98,194,132,196
272,164,120,206,146,189
242,146,124,206,126,165
255,150,123,202,145,233
258,148,140,209,143,211
229,132,122,197,149,179
212,136,149,194,141,190
234,108,124,127,141,197
129,92,122,131,137,168
76,75,105,89,112,100
149,80,85,119,103,174
163,107,75,156,76,156
204,105,62,147,75,136
149,105,56,174,64,88
163,98,55,137,48,103
127,93,51,141,71,146
189,93,41,141,52,88
148,76,48,154,52,110
162,104,41,143,67,127
176,139,56,170,59,135
160,105,41,155,65,135
168,97,54,116,64,126
166,116,39,177,53,123
203,108,53,131,61,129
148,96,46,154,63,145
149,83,39,124,46,110
143,82,50,125,44,133
154,100,36,129,62,113
137,84,43,120,47,163
142,76,45,121,44,112
133,87,44,105,55,128
133,87,37,93,35,102
140,96,46,138,76,109
197,118,68,118,84,131
253,121,60,202,67,149
175,84,72,147,103,151
156,87,65,166,80,160
169,70,68,134,120,174
144,75,51,123,74,154
144,79,66,125,80,151
137,72,72,147,75,133
158,71,54,110,72,112
140,72,42,116,73,102
122,53,50,87,72,122
135,63,35,125,47,128
127,70,37,100,67,105
132,66,41,97,36,125
116,73,38,75,36,130
147,61,34,106,51,148
128,80,41,110,46,103
115,58,25,112,50,114
116,48,32,76,40,119
98,45,30,85,42,90
85,62,32,95,39,76
96,42,35,80,37,82
81,54,23,76,36,95
87,47,43,88,45,77
83,55,19,72,27,82
76,42,32,72,32,102
60,40,22,78,23,73
62,56,26,67,28,65
85,36,34,91,39,93
83,61,18,83,32,84
84,30,16,81,35,77
79,45,28,56,34,77
60,41,24,60,32,126
59,34,23,68,38,76
55,33,31,46,28,57
45,29,18,57,29,69
46,21,22,39,29,69
50,20,18,47,31,57
60,30,10,42,27,58
47,32,17,32,23,60
66,39,24,38,24,58
55,28,25,32,30,66
40,34,13,47,27,68
50,36,26,43,23,76
53,28,21,28,22,56
39,27,18,26,19,58
42,31,16,28,24,46
56,34,13,38,23,41
35,24,7,32,15,39
38,19,17,26,22,37
46,36,20,32,13,34
29,11,11,18,17,54
34,22,15,27,16,44
25,19,13,21,24,52
33,17,13,25,15,36
21,15,11,14,14,34
26,14,11,20,20,36
30,15,5,20,10,38
33,10,9,8,10,39
29,19,4,18,14,21
21,17,6,26,11,26
14,10,5,13,12,22
27,12,16,9,20,26
4,0,2,8,7,12
12,8,5,10,14,24
13,6,11,10,12,25
18,11,5,11,7,25
14,8,11,8,10,17
21,18,5,19,22,20
16,10,9,9,11,25
14,9,7,11,11,24
21,10,9,10,7,17
23,11,6,14,12,14
16,19,6,18,18,26
17,6,8,10,9,20
19,16,2,15,11,23
15,12,8,10,16,18
12,9,4,14,8,12
13,12,5,13,11,22
16,6,6,9,10,18
10,3,5,3,11,20
9,3,13,4,14,14
26,10,12,15,10,26
18,7,5,10,22,11
13,4,7,12,19,18
16,11,4,12,23,22
14,7,11,7,10,22
8,6,3,9,11,12
15,8,3,6,13,14
12,6,14,11,8,18
12,7,9,8,14,32
15,13,13,16,12,35
11,7,7,12,6,14
14,9,0,12,5,22
12,5,4,6,10,16
8,7,5,6,10,10
7,3,10,3,7,14
11,4,1,8,10,18
6,3,5,3,5,19
4,0,11,3,13,22
11,6,7,8,11,17
20,5,8,8,10,18
19,5,5,7,6,19
18,9,4,12,6,10
15,4,5,8,7,8
13,7,6,8,5,14
23,5,8,12,3,12
14,5,7,6,6,21
23,11,10,11,7,18
24,8,8,8,0,13
24,14,15,14,9,29
35,19,12,17,6,26
53,36,16,37,8,44
50,29,22,25,8,37
57,25,26,28,13,43
65,45,31,44,19,43
75,25,20,33,12,66
69,37,33,42,13,70
98,43,39,63,20,52
133,59,29,55,25,90
159,57,43,69,20,112
130,56,46,56,35,92
122,62,37,66,33,97
136,53,53,77,31,72
136,65,53,62,32,108
158,103,64,114,34,109
185,74,56,96,41,88
178,94,77,92,36,123
232,108,84,103,45,106
236,120,82,162,53,136
222,149,81,165,70,106
242,121,75,101,63,130
232,161,88,183,79,116
250,181,103,190,96,147
286,181,116,188,87,154
265,196,124,190,107,167
294,191,150,221,150,190
280,230,142,273,153,188
274,258,164,226,134,197
296,208,153,255,150,193
281,248,175,259,147,205
256,221,158,246,141,212
265,218,151,183,129,177
270,256,148,215,104,188
328,201,164,218,133,168
287,171,157,169,133,177
210,163,140,196,152,163
236,174,119,239,121,164
238,161,131,159,98,187
242,143,98,139,69,210
220,129,104,162,73,150
224,122,105,156,78,173
195,145,91,174,75,114
215,123,70,125,78,177
219,130,83,139,64,167
189,115,95,156,71,171
189,136,89,157,71,146
239,146,100,141,72,161
213,138,94,147,57,152
233,136,87,154,59,134
205,109,69,143,51,169
215,137,73,149,51,159
227,143,72,127,52,143
172,115,85,156,60,156
201,122,79,120,52,134
165,114,95,142,56,146
160,115,76,144,79,147
179,113,64,109,50,204
154,95,89,142,63,157
170,137,78,135,60,166
151,98,83,121,64,137
